2017,11,SUV,自主紧凑型,47,一汽奔腾,奔腾X80,806
2017,11,SUV,自主紧凑型,48,野马汽车,野马T80,704
2017,11,SUV,自主紧凑型,49,江淮汽车,江淮瑞风S5,674
2017,11,SUV,自主紧凑型,50,华晨中华,中华V6,525
2017,11,SUV,自主紧凑型,51,野马汽车,野马E70电动,500
2017,11,SUV,自主紧凑型,52,东风裕隆,纳智捷优6 SUV,303
2017,11,SUV,自主紧凑型,53,众泰汽车,众泰SR9,260
2017,11,SUV,自主紧凑型,54,北汽制造,北汽勇士,229
2017,11,SUV,自主紧凑型,55,福田汽车,福田萨瓦纳,204
2017,11,SUV,自主紧凑型,56,凯翼汽车,凯翼V3,186
2017,11,SUV,自主紧凑型,57,华晨中华,中华V5,160
2017,11,SUV,自主紧凑型,58,观致汽车,观致3都市SUV,4
2017,11,SUV,自主紧凑型,59,海马汽车,海马骑士,0
2017,11,SUV,自主紧凑型,60,北京汽车,北汽绅宝X65,0
2017,11,SUV,自主紧凑型,61,小鹏汽车,小鹏汽车G3,0
2017,11,SUV,自主紧凑型,62,北汽昌河,昌河Q7,0
2017,11,SUV,自主紧凑型,63,汉腾汽车,汉腾X5新能源,0
2017,11,SUV,自主紧凑型,64,开瑞汽车,开瑞K60EV,0
2017,11,SUV,自主紧凑型,65,汉腾汽车,汉腾X7新能源,0
2017,11,SUV,自主紧凑型,66,天津一汽,一汽骏派D80,0
2017,11,SUV,自主紧凑型,67,广汽三菱,祺智PHEV,0
2017,11,SUV,自主紧凑型,68,一汽奔腾,奔腾SENIA R9,0
2017,11,SUV,自主紧凑型,69,力帆汽车,力帆X70,0
2017,11,SUV,自主紧凑型,70,吉利汽车,领克01新能源,0
2017,11,SUV,自主紧凑型,71,长城汽车,欧拉iQ,0
2017,11,SUV,自主紧凑型,72,吉利汽车,吉利帝豪GSe,0
2017,11,SUV,自主紧凑型,73,一汽吉林,一汽森雅R9,0
2017,11,SUV,自主紧凑型,74,北京汽车,北京汽车智行,0
2017,11,SUV,自主紧凑型,75,广汽新能源,广汽传祺GS4新能源,0
2017,11,SUV,自主紧凑型,76,猎豹汽车,猎豹迈途,0
2017,11,SUV,自主紧凑型,77,比亚迪,比亚迪宋新能源,0
2017,11,SUV,自主紧凑型,78,上汽乘用车,名爵HS,0
2017,11,SUV,自主紧凑型,79,吉利汽车,领克02,0
2017,11,SUV,自主紧凑型,80,长城汽车,哈弗H4,0
2017,11,SUV,自主紧凑型,81,吉利汽车,领克01,0
2017,11,SUV,自主紧凑型,82,长城汽车,哈弗F5,0
2017,11,SUV,自主紧凑型,83,斯威汽车,SWM斯威G01,0
2017,11,SUV,自主紧凑型,84,长城汽车,WEY VV6,0
2017,11,SUV,自主紧凑型,85,上汽通用五菱,宝骏530,0
2017,11,SUV,自主紧凑型,86,上汽乘用车,荣威RX5新能源,0
2017,11,SUV,自主紧凑型,87,广汽乘用车,广汽传祺GS5,0
2017,11,SUV,自主紧凑型,88,华泰汽车,华泰新能源EV,0
2017,11,SUV,自主紧凑型,89,众泰汽车,众泰T500,0
2018,3,SUV,自主紧凑型,1,长城汽车,哈弗H6,38358
2018,3,SUV,自主紧凑型,2,广汽乘用车,广汽传祺GS4,25200
2018,3,SUV,自主紧凑型,3,吉利汽车,吉利博越,21919
2018,3,SUV,自主紧凑型,4,长安汽车,长安CS55,20169
2018,3,SUV,自主紧凑型,5,上汽乘用车,荣威RX5,19770
2018,3,SUV,自主紧凑型,6,长安汽车,长安CS75,15278
2018,3,SUV,自主紧凑型,7,吉利汽车,吉利帝豪GS,12243
2018,3,SUV,自主紧凑型,8,上汽通用五菱,宝骏530,12032
2018,3,SUV,自主紧凑型,9,吉利汽车,吉利远景X6,10046
2018,3,SUV,自主紧凑型,10,吉利汽车,领克01,8507
2018,3,SUV,自主紧凑型,11,吉利汽车,吉利远景S1,7489
2018,3,SUV,自主紧凑型,12,东风小康,东风风光S560,7243
2018,3,SUV,自主紧凑型,13,长城汽车,WEY VV5,7094
2018,3,SUV,自主紧凑型,14,东风风行,东风风行景逸SUV,6056
2018,3,SUV,自主紧凑型,15,北汽银翔,北汽幻速S3,6021
2018,3,SUV,自主紧凑型,16,东风乘用车,东风风神AX7,5004
2018,3,SUV,自主紧凑型,17,众泰汽车,众泰T500,4947
2018,3,SUV,自主紧凑型,18,北汽银翔,北汽幻速S5,4897
2018,3,SUV,自主紧凑型,19,比亚迪,比亚迪宋新能源,4696
2018,3,SUV,自主紧凑型,20,长城汽车,哈弗M6,4335
2018,3,SUV,自主紧凑型,21,华泰汽车,华泰圣达菲,4073
2018,3,SUV,自主紧凑型,22,海马汽车,海马S5,4069
2018,3,SUV,自主紧凑型,23,比亚迪,比亚迪宋,4012
2018,3,SUV,自主紧凑型,24,东风启辰,启辰T70,3883
2018,3,SUV,自主紧凑型,25,猎豹汽车,猎豹CS10,3563
2018,3,SUV,自主紧凑型,26,观致汽车,观致5 SUV,3442
2018,3,SUV,自主紧凑型,27,众泰汽车,众泰SR9,3149
