上海,广州,2019-03-17,False,东方航空,MU9301,08:30,11:05,90%,1600
上海,广州,2019-03-17,False,南方航空,CZ3596,08:50,11:25,97%,1360
上海,广州,2019-03-17,False,海南航空,HU7132,09:00,11:35,97%,1115
上海,广州,2019-03-17,False,上海航空,FM9303,09:00,11:40,83%,1520
上海,广州,2019-03-17,False,东方航空,MU9303,09:00,11:40,83%,1520
上海,广州,2019-03-17,False,东方航空,MU5393,09:20,12:00,90%,1600
上海,广州,2019-03-17,False,上海航空,FM9305,09:30,12:10,87%,1600
上海,广州,2019-03-17,False,东方航空,MU9305,09:30,12:10,87%,1600
上海,广州,2019-03-17,False,南方航空,CZ3548,09:50,12:30,83%,1360
上海,广州,2019-03-17,False,东方航空,MU5303,10:30,13:05,80%,1600
上海,广州,2019-03-17,False,南方航空,CZ3534,10:50,13:25,83%,1360
上海,广州,2019-03-17,False,东方航空,MU5305,11:30,14:05,80%,1600
上海,广州,2019-03-17,False,南方航空,CZ3524,11:45,14:15,80%,1360
上海,广州,2019-03-17,False,金鹏航空,Y87142,11:55,14:40,83%,1120
上海,广州,2019-03-17,False,海南航空,HU7142,11:55,14:40,83%,1120
上海,广州,2019-03-17,False,中国国航,CA1837,12:35,15:05,80%,1190
上海,广州,2019-03-17,False,东方航空,MU5301,12:30,15:10,57%,1600
上海,广州,2019-03-17,False,南方航空,CZ380,12:45,15:30,90%,1600
上海,广州,2019-03-17,False,上海航空,FM9309,13:30,16:05,83%,1600
上海,广州,2019-03-17,False,东方航空,MU9309,13:30,16:05,83%,1600
上海,广州,2019-03-17,False,南方航空,CZ3532,13:50,16:25,83%,1600
上海,广州,2019-03-17,False,东方航空,MU5307,14:30,17:05,93%,1620
上海,广州,2019-03-17,False,南方航空,CZ3538,14:50,17:30,80%,1600
上海,广州,2019-03-17,False,上海航空,FM9315,15:30,18:05,90%,1600
上海,广州,2019-03-17,False,东方航空,MU9315,15:30,18:05,90%,1600
上海,广州,2019-03-17,False,南方航空,CZ3540,15:50,18:25,87%,1600
上海,广州,2019-03-17,False,上海航空,FM9527,16:05,18:55,80%,1520
上海,广州,2019-03-17,False,东方航空,MU9527,16:05,18:55,80%,1520
上海,广州,2019-03-17,False,东方航空,MU5313,16:35,19:10,73%,1600
上海,广州,2019-03-17,False,南方航空,CZ3526,16:50,19:35,70%,1360
上海,广州,2019-03-17,False,中国国航,CA1865,16:55,19:40,77%,1190
上海,广州,2019-03-17,False,上海航空,FM9327,17:30,20:05,83%,1600
上海,广州,2019-03-17,False,东方航空,MU9327,17:30,20:05,83%,1600
上海,广州,2019-03-17,False,上海航空,FM9313,18:30,21:05,80%,1600
上海,广州,2019-03-17,False,东方航空,MU9313,18:30,21:05,80%,1600
上海,广州,2019-03-17,False,南方航空,CZ3572,18:50,21:15,73%,1600
上海,广州,2019-03-17,False,东方航空,MU5315,19:15,22:00,83%,1360
上海,广州,2019-03-17,False,南方航空,CZ3504,19:50,22:25,73%,1200
上海,广州,2019-03-17,False,中国国航,CA1830,20:00,22:25,70%,1110
上海,广州,2019-03-17,False,吉祥航空,HO1287,20:10,22:40,90%,1020
上海,广州,2019-03-17,False,南方航空,CZ3582,20:15,22:40,63%,1200
上海,广州,2019-03-17,False,东方航空,MU5309,20:35,23:05,83%,1120
上海,广州,2019-03-17,False,南方航空,CZ3546,20:55,23:40,67%,1200
上海,广州,2019-03-17,False,南方航空,CZ3585,21:20,23:55,87%,1120
上海,广州,2019-03-17,False,东方航空,MU9317,21:10,00:10,87%,1040
上海,广州,2019-03-17,False,上海航空,FM9317,21:10,00:10,87%,1040
上海,广州,2019-03-17,False,南方航空,CZ3180,21:50,00:25,77%,1040
上海,广州,2019-03-17,False,东方航空,MU5311,22:00,00:40,50%,870
上海,广州,2019-03-17,False,春秋航空,9C8835,07:25,10:00,100%,980
上海,广州,2019-03-17,False,春秋航空,9C8855,13:10,15:45,87%,1150
上海,广州,2019-03-17,False,春秋航空,9C8931,18:05,20:35,90%,1140
上海,广州,2019-03-17,False,春秋航空,9C8929,22:00,00:40,83%,820
上海,广州,2019-03-17,False,春秋航空,9C8541,23:50,02:40,83%,740
北京,上海,2019-03-18,False,吉祥航空,HO1252,06:35,08:55,90%,600
北京,上海,2019-03-18,False,东方航空,MU5138,07:00,09:15,97%,980
北京,上海,2019-03-18,False,海南航空,HU7605,07:20,09:35,93%,680
北京,上海,2019-03-18,False,中国国航,CA1831,07:30,09:35,97%,1490
北京,上海,2019-03-18,False,东方航空,MU5183,07:35,10:00,100%,670
北京,上海,2019-03-18,False,东方航空,MU5102,08:00,10:15,97%,980
北京,上海,2019-03-18,False,海南航空,HU7611,08:10,10:15,90%,680
北京,上海,2019-03-18,False,金鹏航空,Y87611,08:10,10:15,90%,1130
北京,上海,2019-03-18,False,海南航空,HU7607,08:10,10:25,90%,760
北京,上海,2019-03-18,False,中国国航,CA1501,08:30,10:35,90%,2980
北京,上海,2019-03-18,False,东方航空,MU5156,08:30,10:50,97%,1130
北京,上海,2019-03-18,False,东方航空,MU5104,09:00,11:15,90%,1130
北京,上海,2019-03-18,False,南方航空,CZ3951,09:00,11:15,93%,860
北京,上海,2019-03-18,False,中国联航,KN5977,09:00,11:20,77%,678
北京,上海,2019-03-18,False,中国国航,CA1519,09:30,11:35,97%,2980
北京,上海,2019-03-18,False,东方航空,MU5106,10:00,12:20,93%,980
北京,上海,2019-03-18,False,中国国航,CA1531,10:30,12:35,60%,1490
北京,上海,2019-03-18,False,东方航空,MU563,10:40,13:00,87%,830
北京,上海,2019-03-18,False,东方航空,MU5108,11:00,13:15,97%,980
北京,上海,2019-03-18,False,中国国航,CA1557,11:30,13:35,77%,1490
北京,上海,2019-03-18,False,东方航空,MU5152,11:30,13:45,73%,830
