title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
神反转！蜘蛛侠回归漫威！索尼迪士尼高调复合,3498,1043301,//i1.hdslb.com/bfs/archive/4c328c791b495b4ce2e47c0252c9137d334825cf.jpg,69243627,BV1dE41197Jg,1569646825,2019/9/28,13:0:25,03:36,2856,4857,7126,9047,39355
豆瓣9.4史上最强美剧《权力的游戏》新手速通完全讲解，经典情节欣赏 S1E1,1714,707011,//i1.hdslb.com/bfs/archive/d12ada164d804e8bf8b284cf4ae996deacb23200.jpg,69048701,BV1nJ411T7bd,1569578459,2019/9/27,18:0:59,37:47,7799,19434,35331,2494,43194
钢铁侠差点被美队打死！漫威从来不敢拍的《内战》原著,2337,1123652,//i0.hdslb.com/bfs/archive/febd47800d04ee1fca160e3704c028347fa58bb1.jpg,68928864,BV1LJ411u7ix,1569405621,2019/9/25,18:0:21,16:36,2911,18329,50376,1970,61083
漫威《永恒族》电影，可能揭示灭霸祖先的历史，与潜藏在地球的更大危机！,1083,1114869,//i0.hdslb.com/bfs/archive/c4bf2a439383544167d295041285890e94101a1d.jpg,68376768,BV1mJ411378k,1569038427,2019/9/21,12:0:27,09:24,2957,4769,6952,1411,31879
全球最贵的钢铁侠周边，竟能开回家，太酷了！,2174,911245,//i0.hdslb.com/bfs/archive/facab77398b43861879df7af8a371fe0976a84cc.jpg,68241506,BV1KJ41137Ho,1568887250,2019/9/19,18:0:50,06:27,5761,3277,3691,2760,27630
奥斯卡稳了？《小丑》问鼎威尼斯金狮奖，含金量究竟有多大？,2472,847528,//i2.hdslb.com/bfs/archive/6ad36fb962f5c7359320265a8d8225e539d8cbbc.jpg,67589847,BV1NJ411N7JE,1568368954,2019/9/13,18:2:34,11:05,3729,7344,13136,2992,36038
2秒飙到百公里的车长啥样？《速激》史上最快战车排行榜,861,590637,//i1.hdslb.com/bfs/archive/abb32afc20a5d7db381761c3083b35b25f7a1052.jpg,67353553,BV1CJ411K7P4,1568199619,2019/9/11,19:0:19,09:47,4212,3391,4334,1118,22259
浑身冒蓝火的恶灵蜘蛛侠是谁？还和死侍有关系？,721,991312,//i2.hdslb.com/bfs/archive/84be24b143985ecf34828af650839aa913d78885.jpg,66629598,BV1A4411y72L,1567764031,2019/9/6,18:0:31,08:58,2621,7150,14766,643,42007
9.8分口碑炸裂！DC《小丑》可能一作封神,4921,2288303,//i1.hdslb.com/bfs/archive/d2958feab61fe04f03d164e9549cb30cd464e517.jpg,66287020,BV1a4411m7gT,1567330534,2019/9/1,17:35:34,06:26,6561,13947,14597,11496,57777
中国历史上首部公映的漫画英雄电影，男一号拍完离奇身亡！,901,711002,//i0.hdslb.com/bfs/archive/9c7abb34bb3a61ab3cfd2dfcd1afa81a12854cb8.jpg,66046083,BV1V4411B7pY,1567224323,2019/8/31,12:5:23,07:17,2510,2856,3701,436,23605
实名制吹爆《小丑》终极预告，DC黑马之作,5898,2291274,//i0.hdslb.com/bfs/archive/ce5f6cef95bb4799e9673fdcfbd88654e9dc81f2.jpg,65829592,BV1K4411q7fc,1567047191,2019/8/29,10:53:11,02:25,3555,20701,10365,30251,58792
资产90万亿美金的首富英雄是谁？漫威DC史上最壕排行榜,2141,833850,//i2.hdslb.com/bfs/archive/b1d8b97f8b44a6716abf0714800a32d8e26c2605.jpg,65714038,BV1p4411z7RA,1566986440,2019/8/28,18:0:40,08:20,5026,3918,4573,827,26770
漫威第四阶段新作公布！白寡妇、丧尸美队、《权游》雪诺都安排上了,3640,937978,//i1.hdslb.com/bfs/archive/639204be2e414ec8ec92c0a29fbabbb8607e511a.jpg,65456220,BV1e4411671X,1566813640,2019/8/26,18:0:40,07:15,5795,4309,6440,3794,30097
43亿《哪吒》背后，鬼才导演的第一部独立动画《打，打个西瓜》,1192,645361,//i0.hdslb.com/bfs/archive/dd0dad161ce35d4d2e7ee460d8bcbbbfd8ad7d99.jpg,64998400,BV1n4411R7VD,1566555655,2019/8/23,18:20:55,34:06,2439,3215,4217,606,26767
蜘蛛侠退出漫威电影宇宙，漫威索尼再次谈崩？！,15380,1436994,//i2.hdslb.com/bfs/archive/175b78ee05d671ea1d36f0866e0d06930a214e4f.jpg,64750120,BV1L441197f2,1566393017,2019/8/21,21:10:17,06:42,8717,6596,9228,10261,44631
超级英雄搞偷窥、潜规则、草菅人命！讽刺人性巨制《黑袍纠察队》,2604,940418,//i1.hdslb.com/bfs/archive/aead2f70e4bddf2521760021d88449f600053484.jpg,64038761,BV164411Z7x1,1566014448,2019/8/17,12:0:48,15:35,2435,6153,9697,2114,33524
超级英雄导致900人无辜伤亡，复联被美国社会逼上内战的绝路！,3240,1174310,//i1.hdslb.com/bfs/archive/947360dfd30b4aff430f5ea2872804e86c2f83d8.jpg,63725069,BV1U4411m7kY,1565793725,2019/8/14,22:42:5,17:46,9155,12092,25540,1477,46517
27.9亿美金《复联4》登顶全球票房第一，超越《阿凡达》是否胜之不武？,3170,768439,//i1.hdslb.com/bfs/archive/9dd49a134733dae1f97ea22b7f8101018465281e.jpg,62950305,BV1N4411X75w,1565409623,2019/8/10,12:0:23,07:40,4838,3793,6498,798,28037
身高3亿9千万米的BOSS长啥样？漫威史上超巨型BOSS排行榜,2406,2955176,//i1.hdslb.com/bfs/archive/bcf2a4cccb55efd65898a87c6764069c804a3724.jpg,62904226,BV1Tt411K76T,1565344851,2019/8/9,18:0:51,10:58,10584,16368,25076,1086,79489
黑遍漫威DC，却被捧为大尺度神剧的《黑袍纠察队》，究竟有多好看？,5349,1721806,//i1.hdslb.com/bfs/archive/3ced82753ef1956fa27cbcbe67bed23cf617b3d2.jpg,62587566,BV1Ht411T7CR,1565173559,2019/8/7,18:25:59,13:56,10554,17633,26502,6970,59581
狂笑之蝠要自杀？蝙蝠侠彻底疯狂，成为堕落化身？,1925,1118706,//i2.hdslb.com/bfs/archive/5ba95e29bca8d7f33e64d57607f1cc8058b1ca6c.jpg,61996069,BV1ht411u7Ts,1564808295,2019/8/3,12:58:15,15:45,2432,7890,13310,1273,36398
钢铁侠修仙成为至尊法师，还和别人互换身体？！,957,764048,//i0.hdslb.com/bfs/archive/7add0ff9c7738bb51b9861e17771a157ac9c34aa.jpg,61892118,BV1Ft411u7x3,1564741079,2019/8/2,18:17:59,09:14,2654,4542,7945,560,28073
假如人生有第二次选择，你会…,2213,822615,//i1.hdslb.com/bfs/archive/6e48a9b6ce3e0e9e372fd13ddde12031cd245c9b.jpg,61600115,BV1Mt411w7bS,1564575596,2019/7/31,20:19:56,16:23,2661,20356,31810,3278,44398
《复联4》5个全新片段流出，雷神不雅视频、美队遭到终极吐槽,1728,1140683,//i2.hdslb.com/bfs/archive/61dd0edfafe50a601254ec47f918c781a2e1db4a.jpg,61465933,BV14t411c7Fp,1564495811,2019/7/30,22:10:11,03:17,2851,10991,4555,5120,33138
复联全员败北，3个字抹除百万超能力者！,3109,903691,//i2.hdslb.com/bfs/archive/0edb20878ed7917d0f3471ec2376647b3c297330.jpg,60871048,BV12t411A7x2,1564148085,2019/7/26,21:34:45,11:11,4042,21463,31770,735,46680
狂笑之蝠：蝙蝠侠人性泯灭、彻底堕落，想要毁灭全世界？,2787,1830118,//i1.hdslb.com/bfs/archive/37bde0385cc6581c2663096d6eb20a0d2e820e67.jpg,60588578,BV1dt411L7Yx,1563973013,2019/7/24,20:56:53,11:30,3588,9950,15783,1249,44581
