title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
【KBShinya】吃醋（ヤキモチ）【起风了 日文原版】,2880,463296,//i1.hdslb.com/bfs/archive/47c804eda8dcfd21d997d12b6f1dabe7a8491003.jpg,21166234,BV11W411g7a3,1521880301,2018/3/24,16:31:41,05:17,2788,14588,18734,1613,15644
【KBShinya】123我爱你【甜甜嗲嗲生日作！】,3410,218781,//i0.hdslb.com/bfs/archive/ed7641004b4cb2c8b51b172396db6d9216fb94e2.jpg,20767650,BV1gW411p7ay,1521027973,2018/3/14,19:46:13,03:20,4324,10109,14583,987,11136
【KBShinya】逆浪千秋【原版+抒情版】,1773,253676,//i0.hdslb.com/bfs/archive/553e7524cc880d01a9ef0ce02366f0f37b9f6cb9.jpg,20553772,BV1dW411W7qU,1520588251,2018/3/9,17:37:31,08:29,1638,12492,10877,965,8438
【KBShinya】泰魔性【泰式中文rap吸吸吸不停】,2173,137820,//i2.hdslb.com/bfs/archive/ec5a4452df93c132e10dcf265d8eaa756a97aac8.jpg,19500365,BV18W411E7q4,1519747242,2018/2/28,0:0:42,02:50,1663,3265,5412,1479,6001
【KBShinya】Havana,1983,274675,//i0.hdslb.com/bfs/archive/1be4ac223679d744c21c4430c04faf131cd6d7a0.jpg,20096245,BV1oW41147iP,1519639999,2018/2/26,18:13:19,03:44,1710,12766,12539,983,9338
【漏石KB永杉灰柴米】再见之前【GYMSHOCK】,1855,77134,//i1.hdslb.com/bfs/archive/379245d94dbfb53e66e44fc077813bb47e03ee36.jpg,19996625,BV1sW411471Q,1519458452,2018/2/24,15:47:32,05:22,2563,6146,7261,702,7823
【KBShinya】说散就散【2P尖叫鸡福利】,2740,203107,//i1.hdslb.com/bfs/archive/aed55e7e76b1f9318c1085a81978cc0ab4e66bd9.jpg,19549034,BV1vW411E7oX,1518520478,2018/2/13,19:14:38,05:31,3949,10415,13534,4451,9871
【KBShinya】music music【一首软乎乎的歌~】,2508,265084,//i0.hdslb.com/bfs/archive/b21f5010aaeb5cfbf8ebbd4c132779e40dee6c25.jpg,19405279,BV1cW411E7XE,1518252832,2018/2/10,16:53:52,07:25,1491,14189,13050,1458,10851
【哦漏×KBShinya】不染,2074,170875,//i0.hdslb.com/bfs/archive/6781320b40ea79ddb4b42ad87f009e98bba04876.jpg,18968574,BV1fW411n7se,1517572855,2018/2/2,20:0:55,03:51,2684,8559,9049,932,7861
【KBShinya】小跳蛙【搞笑翻唱请慎入】,5630,649410,//i2.hdslb.com/bfs/archive/8a193e23e3bbe73c2b288c881ca88822539b106b.jpg,18892508,BV1qW411n7c2,1517231856,2018/1/29,21:17:36,02:28,9719,21612,26124,11949,22023
【KBShinya】光影对决,997,34554,//i2.hdslb.com/bfs/archive/2428bb5d3dd66ce63f81a2440d0712fc8d02fcd4.jpg,18638442,BV1yW411Y7Dt,1516968005,2018/1/26,20:0:5,03:36,649,1454,2289,129,3405
【瓜/仙/漏/KB】寄明月【戏腔×4！】,8035,1577989,//i0.hdslb.com/bfs/archive/5289547ac3cf7c52c545688b98869152a94f2f1f.jpg,18717318,BV1EW411e7WT,1516875020,2018/1/25,18:10:20,03:50,42704,96960,78310,14427,56668
【KBShinya】人有千面【燃向、戏腔】,1480,194167,//i0.hdslb.com/bfs/archive/b030b5fb67aa061c13a7568be228585a21f319a7.jpg,18265421,BV1pW411q7WZ,1515838245,2018/1/13,18:10:45,04:33,1479,10427,10595,639,6698
【KBShinya】红昭愿,2708,382591,//i2.hdslb.com/bfs/archive/1a636fdc65d6ad7cd0e0ba34e06d4f9b46b003dc.jpg,18031715,BV1QW411B7mG,1515238446,2018/1/6,19:34:6,02:52,2314,15002,15474,1743,10609
