title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
挑战在蓝翔学挖掘机，中美技校差别竟然这么大！,6779,2089178,//i2.hdslb.com/bfs/archive/0bc279f3a522e148d550060e36b4bf2efc1de852.jpg,75043817,BV17E411v7g4,1573271831,2019/11/9,11:57:11,06:19,19275,8753,27068,10094,103357
创业纪录1:开店就遇中差评，郭杰瑞奔赴云南工厂！,6614,1932683,//i1.hdslb.com/bfs/archive/6c68f6069ca178a5a36a8fd52076acc948dfcb09.jpg,74020397,BV1QE411b7kq,1572516614,2019/10/31,18:10:14,06:35,10001,7712,34756,1925,96515
试吃700元一位高级素食店，真能把菜做成肉的味道？,4631,2194548,//i1.hdslb.com/bfs/archive/14ed7efba96338c8c80c930cdcfa7068b8cf02c5.jpg,71927560,BV1UE41167MU,1571628631,2019/10/21,11:30:31,05:42,12989,5148,19860,1937,83231
体验纽约第一批无人驾驶班车，真的比人类聪明又能干？,5094,1648461,//i0.hdslb.com/bfs/archive/e88ad18b0a574acc4f857099a2a60f0628bb96e4.jpg,71166123,BV1aE411d7Jd,1571023852,2019/10/14,11:30:52,05:30,8114,3977,13638,3523,61193
凌晨2点纽约安不安全？满街流浪汉，警察守通宵！,6517,1809115,//i2.hdslb.com/bfs/archive/56c5b341d80b2f8a984d376e62ca2fbd96c3da8b.jpg,70423603,BV1ZJ411F7vq,1570505442,2019/10/8,11:30:42,05:17,12216,7684,31501,7270,83224
我做了个很重要的决定，要把云南咖啡卖到美国！,16055,2540362,//i0.hdslb.com/bfs/archive/7e67a8723d7f76374c0a6ec783b381b90c090c93.jpg,70268195,BV1gJ411F7WC,1570356014,2019/10/6,18:0:14,04:36,16346,31226,150177,15228,192942
纽约最便宜牛排VS巴菲特天价午餐牛排！这期翻车了,3992,2445935,//i2.hdslb.com/bfs/archive/06b64a867dec1a3418fd15d37099d347a1cafe8d.jpg,69867769,BV1CE411Q7d5,1570096828,2019/10/3,18:0:28,04:46,14623,7568,34871,2241,111524
探秘上海一顿吃了40万的餐厅，什么菜竟然这么贵！,6889,3750829,//i2.hdslb.com/bfs/archive/8807e436002f58b25cbaf96d36768b13f02d2272.jpg,68695439,BV1VJ411M7R5,1569209412,2019/9/23,11:30:12,06:31,24824,11015,38333,6367,127541
花30元在拼夕夕买杂牌，对比2000元品牌货到底怎样？,5448,2527903,//i2.hdslb.com/bfs/archive/8f5a3d2fe62513d613aefae117dfa135792178da.jpg,68258742,BV1HJ411373J,1568894439,2019/9/19,20:0:39,05:18,11336,6925,24181,3192,102835
用美国人造肉做中餐，口感逼真但为何被吐槽骗子公司？,5501,2302313,//i2.hdslb.com/bfs/archive/e609df8788f0b357cb8e39fc2da36d23bb89b598.jpg,67432355,BV1LJ411P7nP,1568258528,2019/9/12,11:22:8,04:56,10669,6199,23030,2450,91730
试住中国网站上排第一的纽约酒店，套路竟然这么多！,3741,1963622,//i1.hdslb.com/bfs/archive/b9dc4f7ab3153a32ac4a5567467f47048f9d0593.jpg,66993554,BV154411C7uW,1567913436,2019/9/8,11:30:36,06:18,14985,6208,19052,2402,74380
【郭杰瑞】马上去中国，给大家买美国土特产抽奖！,46092,1902609,//i2.hdslb.com/bfs/archive/6cbf1379b7365f52dc73576265ce188f1c1c7eed.jpg,66825666,BV1P441117Pe,1567769299,2019/9/6,19:28:19,02:02,70395,10168,42380,3340,106582
街访乌克兰美女择偶标准，很多称中国男生很不错！,20905,4270320,//i0.hdslb.com/bfs/archive/9f053cc7c218d5750e5c9cebe88eea5ecf0818cf.jpg,65811212,BV1G4411q7vX,1567049405,2019/8/29,11:30:5,05:16,52411,35564,66983,65348,160870
战斗民族吃什么泡菜？竟然泡西瓜，泡鲱鱼，泡大蒜！,3977,2175137,//i0.hdslb.com/bfs/archive/1cd24e809b16a261abbe953bc88184b24ff84622.jpg,65390337,BV15441167Dj,1566790251,2019/8/26,11:30:51,05:29,28247,6341,31081,2934,97763
实拍切尔诺贝利（二），核电站爆炸后死城辐射有多高？,5695,2099389,//i1.hdslb.com/bfs/archive/8bf4172da830c19a8944b6321364a2731ece078a.jpg,64915469,BV1N4411R7RZ,1566531036,2019/8/23,11:30:36,06:15,14888,10751,43946,3951,97304
实拍切尔诺贝利，核电站事故后死城现状是怎样的？,7734,2656218,//i2.hdslb.com/bfs/archive/428fd417e1f67f37fe3c66c78ce99a5645be5a84.jpg,64646922,BV1V4411d7vf,1566358221,2019/8/21,11:30:21,05:33,22174,21459,91178,8954,154043
欧洲最穷国乌克兰，为何美女纷纷到中国做模特？,9081,2958858,//i2.hdslb.com/bfs/archive/5decd29051614de38ee966cd79bb7db8c43891b4.jpg,64071903,BV1S4411Z7vS,1566012635,2019/8/17,11:30:35,05:53,32668,13512,44944,11290,117610
100人民币在乌克兰能买啥？竟然可以横扫超市！,9346,3264503,//i2.hdslb.com/bfs/archive/f96805ac49d90a25d0e161e788e137b23d538d58.jpg,63623612,BV1c4411D7My,1565755259,2019/8/14,12:0:59,05:24,37114,10681,33533,6890,122333
花六万人民币飞头等舱到底值不值？实拍亲测后告诉你！,5832,4199232,//i1.hdslb.com/bfs/archive/3461040337e3357677d1f0fa1c0c2414826d58d9.jpg,63016458,BV1s4411X7HW,1565407814,2019/8/10,11:30:14,06:18,19496,15285,67885,3982,167704
1000元烧烤整条鳄鱼！美国硬核烧烤怎么样？,6685,3878390,//i2.hdslb.com/bfs/archive/ff9ee149bb8cdf63959b48a1658a5cdaaada47cb.jpg,62262824,BV1Ht411M77R,1564975805,2019/8/5,11:30:5,05:27,23665,11541,40952,5387,138418
一次买下美国肯德基所有产品试吃，对比中国的怎么样？,5651,2696818,//i2.hdslb.com/bfs/archive/f90ac7b86539385c4c20f6aab2be2b24debdce12.jpg,61781314,BV1at411F7By,1564716641,2019/8/2,11:30:41,05:50,21007,8302,33560,3685,102368
试吃纽约评分最差的餐厅，竟然把微波炉食品卖高价？,4636,2792331,//i1.hdslb.com/bfs/archive/cae9e0390100e3862df6f2789685a9ae71a1e131.jpg,61369788,BV1dt411F7uH,1564457750,2019/7/30,11:35:50,05:20,18825,7677,30443,1433,101782
挑战在美国无人超市里“偷”东西，会有什么后果？,7122,2949108,//i2.hdslb.com/bfs/archive/1460e738561a5ac93af6a9e1acbd037df5957a44.jpg,60957849,BV1pt411P7Hs,1564200059,2019/7/27,12:0:59,05:10,14963,12328,46787,6200,128256
花800元在房车里睡一晚，竟然比睡街上还难受！,8746,3060783,//i2.hdslb.com/bfs/archive/12ea0d5b99680e14f92a9ec92e22240f8656f7fb.jpg,60505257,BV1ut411E7CC,1563939023,2019/7/24,11:30:23,05:33,27010,20567,124929,2052,186154
【郭杰瑞】为什么我断更了2个月,14613,4098736,//i2.hdslb.com/bfs/archive/44fcc7248b2038be0d199369f580dd2480ccd743.jpg,58575318,BV1dx411Z7aa,1562729396,2019/7/10,11:29:56,00:36,27959,16963,128746,1549,231751
